prikey,Key,User,Upload Time,Survey Name,Version,Complete,Survey Notes,Location Trigger,Instance Name,_start,_end,_device,site,plot,quadrat,host,phenologyhost__1,phenologyhost__2,phenologyhost__3,light,gbh1,gbh2,gbh3,gbh4,gbh5,infest
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Borassus flabellifer,1,0,0,20,180,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia mangium,1,0,0,23,12,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,7,7,5,4,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,23,6,7,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,4,10,6,8,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,5,10,5,7,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,6,10,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,9,9,3,4,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,4,7,6,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,0,12.9000000000000004,11,11,8,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,6,9,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,6,9,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Mangifera indica,1,0,0,56,47,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,3,7,7,5,11,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Pterocarpus santalinus,1,0,0,6,15,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,6,9,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,1,9,32,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,4,6,4,5,4,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Ficus benghalensis,1,0,0,20.8000000000000007,105,,,,,1
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,6,14,11,5,5,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,3,11,6,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,16.8999999999999986,8,11,9,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Bridelia retusa,1,0,0,23,9,2,,,,1
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Borassus flabellifer,1,0,0,36,60,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,3,7,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,0,2,6,3,3,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,4,10,6,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,2,8,,,,,2
15,,preethi1433@gmail.com,2018-01-29 11:30:20.703+00,9026,3,t,"[basic]
Aranya plot 4 with Banyan parasite other side of road",,,2018-01-24 03:00:04.482+00,2018-01-29 11:18:32.454+00,864238033920043,aranya,plot1,,Pterocarpus santalinus,1,0,0,6,21,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,15,7,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,3.10000000000000009,8,8,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,4.09999999999999964,10,12,6,7,15,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,4.29999999999999982,20,12,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,1,11.5,8,5,3,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,11.5,6,8,5,4,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Pterocarpus santalinus,1,0,0,15.8000000000000007,29,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,1,6.09999999999999964,6,5,6,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,6.09999999999999964,4,4,4,5,5,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,6.09999999999999964,5,3,4.5,3,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,6.29999999999999982,7,6,6,4,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,6.09999999999999964,4,6,5,3,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,6.29999999999999982,4,5,3,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,11.6999999999999993,12,5,4,4,,1
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,9.40000000000000036,5,5,6,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,9.09999999999999964,6,5,3,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,9.09999999999999964,11,6,4,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Manilkara hexandra,1,1,0,28.1000000000000014,5,7,5,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,0,6.09999999999999964,7,8,,,,1
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Carmona retusa,1,0,0,6,6,5,3.5,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Morinda coreia,0,0,0,6.09999999999999964,12,13,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Pterocarpus santalinus,1,0,0,22.8999999999999986,55,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,1,8.5,9,8,6,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Walsura trifoliata,1,0,0,21.6999999999999993,10,8,7,10,9,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Flacourtia indica,1,0,0,7.70000000000000018,10,8,5.5,5,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Pterocarpus santalinus,1,0,1,23.3000000000000007,34,65,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Pterocarpus santalinus,1,0,0,39.6000000000000014,54,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,1,39,33,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Ficus benghalensis,1,0,0,40.5,165,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Pterocarpus santalinus,1,0,0,6.59999999999999964,26,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Pterocarpus santalinus,1,0,0,6.5,53,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,1,6,11,5,4,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Manilkara hexandra,1,1,0,7,14,8,7,5,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia chundra,1,0,0,3.39999999999999991,11,5,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,13.5,21,,,,,1
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia chundra,1,0,1,16,15,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,7,4,5,3,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,5,5,4,3,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,1,0.400000000000000022,7.5,6,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia chundra,1,0,0,8.19999999999999929,15,,,,,1
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia chundra,1,0,0,11.5,13,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia chundra,1,0,1,12,24.5,,,,,1
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,1,6,6,4,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Carmona retusa,1,0,0,5,9,3,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Ziziphus oenoplia,1,0,1,6,15,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Ziziphus oenoplia,1,0,0,5,17,5,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Dodonea angustifolia,1,0,0,6,8,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,14,23,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,14,18,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,19,28,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,0,20,12,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,25,20,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,25,18,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,26,11,6.5,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia mangium,1,1,1,24,14,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,7,21.5,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Morinda coreia,1,0,0,4,24.5,,,,,2
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia holosericea,1,1,1,4,18,15,6,5,,1
16,,preethi1433@gmail.com,2018-01-29 11:30:21.227+00,9026,3,t,"[basic]
plot 5 

[host]
tree 41 has acacia chundra with lot of parasite fruits",,,2018-01-24 09:53:20.168+00,2018-01-29 11:18:38.049+00,864238033920043,aranya,plot1,,Acacia auriculiformis,1,0,0,5,10,2,,,,2
17,,preethi1433@gmail.com,2018-01-29 11:30:22.99+00,9026,3,t,"[basic]
plot 6 acacia chundra",,,2018-01-25 01:41:25.768+00,2018-01-29 11:18:43.861+00,864238033920043,aranya,plot1,,Acacia chundra,1,0,0,1.5,7,3,,,,2
17,,preethi1433@gmail.com,2018-01-29 11:30:22.99+00,9026,3,t,"[basic]
plot 6 acacia chundra",,,2018-01-25 01:41:25.768+00,2018-01-29 11:18:43.861+00,864238033920043,aranya,plot1,,Memecylon umbellatum,1,0,0,7,15,,,,,2
